id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects
PG38410,"The Star-Treader, and other poems","Smith, Clark Ashton",1893,1961,['en'],88,{'American poetry'}
PG38475,"The Poems of Philip Freneau, Poet of the American Revolution. Volume 1 (of 3)","Freneau, Philip Morin",1752,1832,['en'],54,{'American poetry'}
PG38520,Poems of James Russell Lowell: With biographical sketch by Nathan Haskell Dole,"Lowell, James Russell",1819,1891,['en'],87,{'American poetry'}
PG38572,Love Sonnets of an Office Boy,"Kiser, Samuel E. (Samuel Ellsworth)",1862,1942,['en'],6,"{'Sonnets', 'Humorous poetry'}"
PG38594,Poems,"Rilke, Rainer Maria",1875,1926,['en'],535,{'Poetry'}
PG38599,The Miracle Songs of Jesus,"MacDonald, Wilson",1880,1967,['en'],6,{'Jesus Christ -- Poetry'}
PG38766,Songs of the Mexican Seas,"Miller, Joaquin",1837,1913,['en'],9,{'American poetry'}
PG38839,A Little Book of Old Time Verse: Old Fashioned Flowers,,,,['en'],14,{'Poetry -- Collections'}
PG38856,Goblins and Pagodas,"Fletcher, John Gould",1886,1950,['en'],52,{'Poetry'}
PG38857,Irradiations; Sand and Spray,"Fletcher, John Gould",1886,1950,['en'],10,{'Poetry'}
PG38880,"The Land of Song, Book 2. For lower grammar grades",,,,['en'],12,"{'English poetry', 'American poetry'}"
PG38927,The Mountainy Singer,"Campbell, Joseph",1879,1944,['en'],12,{'Ireland -- Poetry'}
PG39032,Songs Ysame,"Bacon, Albion Fellows",1865,1933,['en'],4,{'American poetry'}
PG39128,Kensington Rhymes,"MacKenzie, Compton",1883,1972,['en'],22,"{""Children's poetry, English""}"
PG39131,The Book of the Little Past,"Peabody, Josephine Preston",1874,1922,['en'],10,{'Poetry'}
PG39236,In the Saddle: A Collection of Poems on Horseback-Riding,Various,,,['en'],5,"{'English poetry', 'Horsemanship -- Poetry'}"
PG39496,Poems on Travel,,,,['en'],13,"{'English poetry', 'Voyages and travels -- Poetry', 'Poetry of places'}"
PG39614,"Ardours and Endurances; Also, A Faun's Holiday & Poems and Phantasies","Nichols, Robert",1893,1944,['en'],13,"{'English poetry -- 20th century', 'World War, 1914-1918 -- Poetry'}"
PG39750,To Your Dog and to My Dog,,,,['en'],24,{'Dogs -- Poetry'}
PG39783,Canzoni & Ripostes: Whereto are appended the Complete Poetical Works of T.E. Hulme,"Hulme, T. E. (Thomas Ernest)",1883,1917,['en'],46,{'Poetry'}
PG39796,A Canadian Calendar: XII Lyrics,"Sherman, Francis",1871,1926,['en'],4,{'Canadian poetry'}
PG39797,A Prelude,"Sherman, Francis",1871,1926,['en'],7,{'Canadian poetry'}
PG39798,In Memorabilia Mortis,"Sherman, Francis",1871,1926,['en'],10,"{'Sonnets', 'Canadian poetry'}"
PG39844,The Ascent of Man,"Blind, Mathilde",1841,1896,['en'],40,{'Poetry'}
PG3990,Conscience — Complete,"Malot, Hector",1830,1907,['en'],18,"{'Paris (France) -- Fiction', 'Physicians -- Fiction'}"
PG4006,Yesterdays,"Wilcox, Ella Wheeler",1850,1919,['en'],16,{'American poetry'}
PG4009,"The Victories of Love, and Other Poems","Patmore, Coventry",1823,1896,['en'],31,"{'Man-woman relationships -- Poetry', 'English poetry -- 19th century', 'Love poetry'}"
PG400,"Helen of Troy, and Other Poems","Teasdale, Sara",1884,1933,['en'],74,"{'Lyric poetry', 'Helen, of Troy, Queen of Sparta -- Poetry', 'Mythology, Greek -- Poetry'}"
PG40124,Poetical Ingenuities and Eccentricities,,,,['en'],33,"{'Humorous poetry', 'Macaronic poetry'}"
PG40134,A Moral Alphabet,"Belloc, Hilaire",1870,1953,['en'],35,"{'Alphabet rhymes', ""Children's poetry, English"", 'Humorous poetry, English'}"
PG40200,Exultations,"Pound, Ezra",1885,1972,['en'],60,"{'Poetry, Modern -- 20th century'}"
PG40237,"By the Sea, and Other Verses","Baily, H. Lavinia, (Hannah Lavinia)",1837,1921,['en'],5,{'Poetry'}
PG40344,"Poems, 1916-1918","Young, Francis Brett",1884,1954,['en'],15,{'English poetry -- 20th century'}
PG40490,"The White Canoe, and Other Verse","Sullivan, Alan",1868,1947,['en'],6,{'Canadian poetry'}
PG40560,The Bee's Bayonet (a Little Honey and a Little Sting): Camouflage in Word Painting,"Watrous, Edwin Alfred",,,['en'],10,{'American poetry -- 20th century'}
PG40562,Snowflakes,"Karn, Esther Nelson",,,['en'],17,{'Poetry'}
PG40598,"Children of Christmas, and Others","Thomas, Edith Matilda",1854,1925,['en'],10,"{'Christmas -- Poetry', 'American poetry'}"
PG40717,"The Story of a Round-House, and Other Poems","Masefield, John",1878,1967,['en'],13,{'English poetry -- 20th century'}
PG4072,Songs Before Sunrise,"Swinburne, Algernon Charles",1837,1909,['en'],37,{'English poetry -- 19th century'}
PG40786,"The Black Riders, and Other Lines","Crane, Stephen",1871,1900,['en'],46,{'American poetry -- 19th century'}
PG40906,Merlin: A Poem,"Robinson, Edwin Arlington",1869,1935,['en'],21,{'Merlin (Legendary character) -- Poetry'}
PG4096,Verses and Translations,"Calverley, Charles Stuart",1831,1884,['en'],15,{'Classical poetry -- Translations into English'}
PG4099,The Angel in the House,"Patmore, Coventry",1823,1896,['en'],1280,"{'Marriage -- Poetry', 'Women -- Conduct of life -- Poetry', 'Husband and wife -- Poetry'}"
PG409,"Poems on various subjects, religious and moral","Wheatley, Phillis",1753,1784,['en'],673,"{'American poetry -- African American authors', 'American poetry'}"
PG41016,"The Land of Song, Book 3. For upper grammar grades",,,,['en'],14,"{'English poetry', 'American poetry'}"
PG41059,Divine Adventures: A Book of Verse,"Niendorff, John",,,['en'],7,{'Poetry'}
PG41162,Personae,"Pound, Ezra",1885,1972,['en'],68,{'American poetry -- 20th century'}
PG41215,Selected Poems of Francis Thompson,"Thompson, Francis",1859,1907,['en'],54,{'English poetry'}
PG41216,Sonnets of a Budding Bard,"Waterman, Nixon",1859,1944,['en'],10,"{'Sonnets', 'Humorous poetry, American'}"
PG41230,Ballads of Books,,,,['en'],20,{'Books -- Poetry'}
PG41397,"Uncle Walt [Walt Mason], the Poet Philosopher","Mason, Walt",1862,1939,['en'],73,{'Poetry'}
PG413,Ballads,"Stevenson, Robert Louis",1850,1894,['en'],42,"{'Poetry', 'Ballads'}"
PG41466,The Daffodil Fields,"Masefield, John",1878,1967,['en'],37,{'English poetry'}
PG41467,The Everlasting Mercy,"Masefield, John",1878,1967,['en'],22,{'English poetry'}
PG41468,The Widow in the Bye Street,"Masefield, John",1878,1967,['en'],14,{'English poetry'}
PG41615,Tuffy Todd's Adventure: A True Story,"Harlow, Lewis D. (Lewis Davis)",1818,1895,['en'],5,{'Dogs -- Poetry'}
PG41691,Darkey Ways in Dixie,"Richard, Margaret A. (Margaret Alice)",1870,,['en'],23,{'African Americans -- Poetry'}
PG41693,Lays and Legends (Second Series),"Nesbit, E. (Edith)",1858,1924,['en'],13,{'English poetry -- 19th century'}
PG41945,Dream Blocks,"Higgins, Aileen Cleveland",1882,,['en'],28,"{'Children -- Conduct of life -- Juvenile poetry', 'Conduct of life -- Juvenile poetry', ""Children's poetry""}"
PG41955,The Ship in the Desert,"Miller, Joaquin",1837,1913,['en'],18,{'American poetry'}
PG42034,Poems,"Draper, John William",1893,,['en'],6,{'Poetry'}
PG42051,Akra the Slave,"Gibson, Wilfrid Wilson",1878,1962,['en'],7,{'Poetry'}
PG42076,Contrasted Songs,"Longfellow, Marian",1849,1924,['en'],5,{'Poetry'}
PG42134,The Violet Book,,,,['en'],13,{'Violets -- Poetry'}
PG42171,Gypsy Verses,"Whitney, Helen Hay",1875,1944,['en'],13,{'American poetry'}
PG42181,Poetry,"Oldham, Thomas",,,['en'],6,{'Poetry'}
PG44778,Religious Poems,"Stowe, Harriet Beecher",1811,1896,['en'],19,"{'Religious poetry, American'}"
PG995,Ballads of a Bohemian,"Service, Robert W. (Robert William)",1874,1958,['en'],73,{'Poetry'}
PG9984,The poetical works of George MacDonald in two volumes — Volume 2,"MacDonald, George",1824,1905,['en'],18,{'Scottish poetry -- 19th century'}
PG9989,Bees in Amber: A Little Book of Thoughtful Verse,"Oxenham, John",1852,1941,['en'],9,{'Poetry'}
PG9998,Poems,"Betham, Matilda",1776,1852,['en'],8,{'Poetry'}
